coreid,url,species,family,genus
16a86dc1-446b-4312-9809-c832ff3681b9,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015085_Chrysotoxum_perplexum_hef.jpg,Chrysotoxum_perplexum,Syrphidae,Chrysotoxum
0295a353-cde9-41d9-9c14-4dfa19427603,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027763_Stenotabanus_pequeniensis_hef.jpg,Stenotabanus_pequeniensis,Tabanidae,Stenotabanus
0670673c-5cf2-4d9f-8999-a75cee35387e,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004031_Tabanus_chelopterus_var_fronto_hef.jpg,Tabanus_chelopterus_fronto,Tabanidae,Tabanus
a833d927-7fb4-4354-be1d-2e30faa49485,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013059_Tachypeza_inusta_hef.jpg,Tachypeza_inusta,Empididae,Tachypeza
ebb8ab13-7ba9-4e2c-9f17-de20f80efaba,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013003_Gymnopternus_exiguus_hef.jpg,Gymnopternus_exiguus,Dolichopodidae,Gymnopternus
1327696e-100a-484a-90fb-f4618e0ed38e,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012631_Exoprosopa_dorcadion_hef.jpg,Exoprosopa_dorcadion,Bombyliidae,Exoprosopa
3179f72b-9b40-4a91-8306-1e1f17d54864,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012680_Argyromoeba_webberi_hef.jpg,Argyromoeba_webberi,Bombyliidae,Argyromoeba
2de3280c-9026-4827-a07e-f883fc1e5739,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001221_Sciophila_appendiculata_hef.jpg,Sciophila_appendiculata,Mycetophilidae,Sciophila
29fcfc1f-fae8-48f9-a972-7f56bcb25d4b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012560_Stratiomyia_normula_senaria_hef.jpg,Stratiomyia_normula_senaria,Stratiomyidae,Stratiomyia
85b7e2aa-1016-45fe-836a-ffbba84df3c4,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004033_Tabanus_tectus_hef.jpg,Tabanus_tectus,Tabanidae,Tabanus
837339be-e024-4686-909b-10bb84b86ca8,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013497_Leucostola_terminalis_hef.jpg,Leucostola_terminalis,Dolichopodidae,Leucostola
02047e6a-6bf4-4a9e-9f9e-d449fa1e960d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001114_Syneches_rufus_hef.jpg,Syneches_rufus,Empididae,Syneches
8d95b8f2-79dc-4e84-b122-cc8f6ff36d7c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012667_Anthrax_rex_hef.jpg,Anthrax_rex,Bombyliidae,Anthrax
5de2ac67-4628-4eea-9a6b-caa04d74b79d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013123_Baccha_parvicornis_hef.jpg,Baccha_parvicornis,Syrphidae,Baccha
8218e86a-652f-4c78-905d-3a9f960f7a62,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012812_Holopogon_phaeonotus_hef.jpg,Holopogon_phaeonotus,Asilidae,Holopogon
c2c71be4-9f03-4158-a8a2-61c0a3c45f2e,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026031_Microdon_carpenteri_hef.jpg,Microdon_carpenteri,Syrphidae,Microdon
901e5ea1-a6c3-45d2-bc4d-6c50b9035cae,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001129_Rhamphomyia_longipennis_hef.jpg,Rhamphomyia_longipennis,Empididae,Rhamphomyia
c88aba17-d6dc-4ded-9b78-ca84b3375fb9,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603741_Eristalis_transversa_hef.jpg,Eristalis_transversa,Syrphidae,Eristalis
14ed463e-9f00-4442-be68-2e21077a825b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012990_Dolichopus_terminalis_hef.jpg,Dolichopus_terminalis,Dolichopodidae,Dolichopus
0d36230c-dbbe-4a5c-b4fd-7c7f5d4bad1c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030523_Tabanus_kompi_hef.jpg,Tabanus_kompi,Tabanidae,Tabanus
f9b46727-88d1-4552-a241-0d0c49b49500,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026023_Mesogramma_ferroxida_hef.jpg,Mesogramma_ferroxida,Syrphidae,Mesogramma
ea01c0f5-39dc-4e02-9c44-1615c7103fae,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00600214_Melanostoma_mellinum_hef.jpg,Melanostoma_mellinum,Syrphidae,Melanostoma
a1899b5f-de68-4cdb-8858-7fe8658aaa64,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00014518_Tabanus_insuetus_hef.jpg,Tabanus_insuetus,Tabanidae,Tabanus
c10647c8-054a-4437-9f43-b3ddb8116481,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012659_Anthrax_pertusa_hef.jpg,Anthrax_pertusa,Bombyliidae,Anthrax
ae242525-85eb-4175-bc80-87420faf2dff,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012717_Systoechus_vulgaris_hef.jpg,Systoechus_vulgaris,Bombyliidae,Systoechus
ee6be9f8-35f8-4b49-81d3-688cbbd9b8fa,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030522_Tabanus_chrysothrix_hef.jpg,Tabanus_chrysothrix,Tabanidae,Tabanus
42b148a8-7fe1-44d7-9de3-c8badf0766ff,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00600210_Toxomerus_politus_hef.jpg,Toxomerus_politus,Syrphidae,Toxomerus
735bfb25-a97c-41a1-8a2e-fdc57dce10b7,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001139_Rhamphomyia_mutabilis_hef.jpg,Rhamphomyia_mutabilis,Empididae,Rhamphomyia
3f99c347-fbad-48c6-bec2-0789955c13a5,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027654_Chrysops_chiriquensis_hef.jpg,Chrysops_chiriquensis,Tabanidae,Chrysops
ca80f344-faca-4390-b88d-332d544c62bb,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00035326_Schizella_woodleyi_hef.jpg,Schizella_woodleyi,Rhagionidae,Schizella
2d5c0472-7277-40d0-8ede-2e667c1cb68e,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013144_Brachyopa_vacua_hef.jpg,Brachyopa_vacua,Syrphidae,Brachyopa
4f41176f-39a1-464b-87c2-8b034c0084b3,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027436_Chrysops_weberi_hef.jpg,Chrysops_weberi,Tabanidae,Chrysops
188252d0-ea0d-4544-b1a6-41f5d7c30f68,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00025369_Chrysops_fulvistigma_dorsopuncta_hef.jpg,Chrysops_fulvistigma_dorsopuncta,Tabanidae,Chrysops
a92ff744-176a-421b-8270-b54373ed2d54,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012628_Exoprosopa_sima_hef.jpg,Exoprosopa_sima,Bombyliidae,Exoprosopa
617a9079-c43a-4949-8baf-c78e74b27908,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030580_Tabanus_picicallosus_hef.jpg,Tabanus_picicallosus,Tabanidae,Tabanus
0460bd2e-2536-4fda-a545-5146f6d89d4d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012693_Bombylius_cachinans_hef.jpg,Bombylius_cachinans,Bombyliidae,Bombylius
b056f999-a8bc-4c62-967c-c9fe0feb49e0,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012609_Leptis_terminalis_hef.jpg,Leptis_terminalis,Rhagionidae,Leptis
f8050dff-d635-4587-8fe2-154c1d326afb,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012706_Phthiria_notata_hef.jpg,Phthiria_notata,Bombyliidae,Phthiria
b55f21f0-3bff-4af2-bd12-7e0b507d7eb0,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012687_Bombylius_pulchellus_hef.jpg,Bombylius_pulchellus,Bombyliidae,Bombylius
8d8e2f1b-dfbf-4271-b2da-a877ff6f4eb1,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000437_Zodion_pygmaeum_hef.jpg,Zodion_pygmaeum,Conopidae,Zodion
97247420-82f1-493a-b97b-e03d189b599f,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001138_Rhamphomyia_luteiventris_hef.jpg,Rhamphomyia_luteiventris,Empididae,Rhamphomyia
f68f1e25-e5a1-44ce-85c2-77cb98802f30,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001173_Platypalpus_discifer_hef.jpg,Platypalpus_discifer,Empididae,Platypalpus
1d5ff301-4a3c-40cc-8edb-4683d0510f7b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012799_Cyrtopogon_rattus_hef.jpg,Cyrtopogon_rattus,Asilidae,Cyrtopogon
210b43a7-196a-4164-a819-7d13c99998c6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030243_Dichelacera_crocata_hef.jpg,Dichelacera_crocata,Tabanidae,Dichelacera
4d492b28-33d3-480f-bcdf-ae7ee75d3e02,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007556_Phthiria_quinquenotata_hef.jpg,Phthiria_quinquenotata,Bombyliidae,Phthiria
39ca9eaa-16ed-41c0-a354-ec9ca18b92f4,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012839_Dasyllis_macquarti_hef.jpg,Dasyllis_macquarti,Asilidae,Dasyllis
d432c499-ad21-4b4d-873d-8f1bacc7c9a8,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012772_Dicolonus_simplex_hef.jpg,Dicolonus_simplex,Asilidae,Dicolonus
435bab60-2a8d-473b-916b-1e4b9d52936d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007535_Chrysopilus_fasciatus_var_infuscatus_hef.jpg,Chrysopilus_fasciatus_infuscatus,Rhagionidae,Chrysopilus
a8b0c182-ee70-4f24-8ca9-95ef7d9bf801,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026154_Baccha_bipunctipennis_hef.jpg,Baccha_bipunctipennis,Syrphidae,Baccha
532e2ef3-65d1-43a0-b474-01b814c82a6a,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027754_Aegialomyia_paitillensis_hef.jpg,Aegialomyia_paitillensis,Tabanidae,Aegialomyia
88a47e58-bae1-43fc-820c-ec1369affc20,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00023783_Syrphus_(Syrphidae)_equilinea_hef.jpg,Syrphus_equilinea,Syrphidae,Syrphus
46354d32-a769-46a9-8cdf-0cb284610cd1,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012962_Dolichopus_hastatus_hef.jpg,Dolichopus_hastatus,Dolichopodidae,Dolichopus
40c123a3-8c83-4d1d-9883-a4d398565c89,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00023802_Baccha_ochreolinea_hef.jpg,Baccha_ochreolinea,Syrphidae,Baccha
0932da6c-6a97-42a5-ba95-b8b0cec81fe6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012649_Anthrax_stenozona_hef.jpg,Anthrax_stenozona,Bombyliidae,Anthrax
3ddc374e-09a4-4c56-9258-f641457f4fe6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015984_Psilopus_flaviannulatus_hef.jpg,Psilopus_flaviannulatus,Dolichopodidae,Psilopus
ad49a2bb-9e0d-42ca-99c0-483c799042a5,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012740_Leptogaster_pictipes_hef.jpg,Leptogaster_pictipes,Asilidae,Leptogaster
890d1753-1443-4952-ab70-926b52d6bd66,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012658_Anthrax_parvicornis_hef.jpg,Anthrax_parvicornis,Bombyliidae,Anthrax
39db3279-62e4-4273-9995-f30eccc348b1,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012916_Porphyrops_signifer_hef.jpg,Porphyrops_signifer,Dolichopodidae,Porphyrops
8e832ad8-2678-4eb7-a95f-c58c89f5353f,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012567_Odontomyia_plebeja_hef.jpg,Odontomyia_plebeja,Stratiomyidae,Odontomyia
94f3d3de-99bf-4628-bed4-77eedef8bb29,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027434_Chrysops_zayasi_hef.jpg,Chrysops_zayasi,Tabanidae,Chrysops
1a8ffbbc-746b-4bd0-8296-9b4c42421577,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00020134_Tabanus_cayensis_hef.jpg,Tabanus_cayensis,Tabanidae,Tabanus
699ba257-beb4-4faa-be37-34b21d5e6e98,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012863_Psilopus_pilosus_hef.jpg,Psilopus_pilosus,Dolichopodidae,Psilopus
c8ada88c-5605-4195-a8b4-e946b66098c1,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030595_Haematopota_hirsuticornis_hef.jpg,Haematopota_hirsuticornis,Tabanidae,Haematopota
99d560a4-f8fa-4109-9ad1-d3e60d235ab6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012571_Odontomyia_microstoma_hef.jpg,Odontomyia_microstoma,Stratiomyidae,Odontomyia
c733b6b5-9655-4b2d-aabb-0cb3ee3e91c8,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012792_Cyrtopogon_nebulo_hef.jpg,Cyrtopogon_nebulo,Asilidae,Cyrtopogon
f4c2256d-9262-4ab3-a5e4-a034c091fd82,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030592_Tabanus_rixator_hef.jpg,Tabanus_rixator,Tabanidae,Tabanus
f261797e-b786-44d6-a88f-ce1851e215e5,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012920_Synarthrus_cinereiventris_hef.jpg,Synarthrus_cinereiventris,Dolichopodidae,Synarthrus
87410cff-16b7-4369-9d67-08fc59997006,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012831_Cophura_sodalis_hef.jpg,Cophura_sodalis,Asilidae,Cophura
e15d1d74-c6f7-4921-9ef8-2fc4c82797c6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00022218_Microdon_argentina_hef.jpg,Microdon_argentina,Syrphidae,Microdon
9cfd2082-9fb3-4a48-9d6c-1cc8f9a23abe,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012575_Nothomyia_calopus_hef.jpg,Nothomyia_calopus,Stratiomyidae,Nothomyia
aeef5595-a8d5-4068-b843-0431e57501bb,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000427_Spilomyia_fusca_hef.jpg,Spilomyia_fusca,Syrphidae,Spilomyia
cd2ddfe3-bf73-4e5c-a3f9-6420c4e178b2,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012661_Anthrax_fuliginosa_hef.jpg,Anthrax_fuliginosa,Bombyliidae,Anthrax
c1db6d70-00d5-4991-a3c3-4fe72c109c35,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012741_Leptogaster_tenuipes_hef.jpg,Leptogaster_tenuipes,Asilidae,Leptogaster
b996402d-f18a-47f0-9540-1e454cc9fa67,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012820_Diogmites_angustipennis_hef.jpg,Diogmites_angustipennis,Asilidae,Diogmites
e794f47f-ae9c-4f36-9dbd-1dc4a8d14f5d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012735_Leptogaster_eudicranus_hef.jpg,Leptogaster_eudicranus,Asilidae,Leptogaster
48b095c2-06b8-4441-a1c8-e22f862fc84b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603750_Helophilus_fasciatus_hef.jpg,Helophilus_fasciatus,Syrphidae,Helophilus
6adb71b1-023c-4968-8e83-4077b0f49e8b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001207_Leia_abbreviata_hef.jpg,Leia_abbreviata,Mycetophilidae,Leia
7bb11bee-dbf7-4cbc-af2c-67e0ec288b4c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026895_Pipunculus_globosus_hef.jpg,Pipunculus_globosus,Pipunculidae,Pipunculus
57e35f10-3598-4ef4-a2f6-f765b35b7b0e,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030545_Chrysops_formosa_hef.jpg,Chrysops_formosa,Tabanidae,Chrysops
c19bd730-1c35-40a8-a910-1b10d4c188e3,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012647_Lepidanthrax_angulus_hef.jpg,Lepidanthrax_angulus,Bombyliidae,Lepidanthrax
7c09734d-df9c-4d7e-92c8-9f2380ed7686,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004043_Tabanus_longus_hef.jpg,Tabanus_longus,Tabanidae,Tabanus
21a2d732-e0b4-4489-9b01-5ee80194bf11,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001163_Drapetis_pubescens_hef.jpg,Drapetis_pubescens,Empididae,Drapetis
5306c2c0-abd2-482d-9f59-99acbbd58b1e,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013042_Dolichopus_bryanti_hef.jpg,Dolichopus_bryanti,Dolichopodidae,Dolichopus
fa504aef-8ddc-4127-8ee0-29cc0275bbba,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012918_Rhaphium_lugubre_hef.jpg,Rhaphium_lugubre,Dolichopodidae,Rhaphium
4de7c832-48ab-4992-9c8f-96c49e49cd39,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004045_Tabanus_wiedemanni_hef.jpg,Tabanus_wiedemanni,Tabanidae,Tabanus
4d5f18c2-3f0d-4a15-8a6f-f35871e02a3b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015989_Psilopus_bicoloripes_hef.jpg,Psilopus_bicoloripes,Dolichopodidae,Psilopus
f544dca1-9758-4677-8b7b-855a25f4c7dc,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013476_Ommatius_pretiosus_hef.jpg,Ommatius_pretiosus,Asilidae,Ommatius
f7aad9bf-3929-4e9f-9119-23fc1db94aff,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00017060_Tabanus_typhus_hef.jpg,Tabanus_typhus,Tabanidae,Tabanus
e8929df5-c466-4fbf-8ee2-2f2cd2d1c82d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00023786_Meromacrus_grandis_hef.jpg,Meromacrus_grandis,Syrphidae,Meromacrus
0e35dc07-2113-43d2-9ca3-9c9a6fb42c91,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012784_Cyrtopogon_cretaceus_hef.jpg,Cyrtopogon_cretaceus,Asilidae,Cyrtopogon
b4e12844-cd9b-48eb-9d0f-cfe4dc7e1552,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012823_Deromyia_ternatus_hef.jpg,Deromyia_ternatus,Asilidae,Deromyia
f4648cac-7359-4eb3-85ad-b51707c975fe,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030264_Tabanus_grassator_hef.jpg,Tabanus_grassator,Tabanidae,Tabanus
cca7dd74-11b4-44d0-94ce-4f7a9486f2cb,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000439_Conops_genualis_hef.jpg,Conops_genualis,Conopidae,Conops
f4b92277-3e7c-41df-9be8-703af6dc654c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013011_Gymnopternus_meniscus_hef.jpg,Gymnopternus_meniscus,Dolichopodidae,Gymnopternus
3be0dfcf-b000-4d11-a7d0-9510e600d599,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012597_Triptotricha_discolor_hef.jpg,Triptotricha_discolor,Rhagionidae,Triptotricha
b9c23855-8c59-406e-9957-2bd3a9901431,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001128_Rhamphomyia_macilenta_hef.jpg,Rhamphomyia_macilenta,Empididae,Rhamphomyia
bc314a56-3617-4cc9-ad9f-aa1f6a7ad843,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00017059_Tabanus_birdiei_hef.jpg,Tabanus_birdiei,Tabanidae,Tabanus
4b04f8b5-6efc-4eb9-8676-ac48979cbaba,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012646_Dipalta_serpentina_hef.jpg,Dipalta_serpentina,Bombyliidae,Dipalta
291cfc1d-41c2-4b21-bfd2-de25d9b074e5,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027053_Phthiria_cyanoceps_hef.jpg,Phthiria_cyanoceps,Bombyliidae,Phthiria
f8568a24-32c9-49be-8ee0-2d10eb24b016,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00031282_Lepiselaga_colombiana_hef.jpg,Lepiselaga_colombiana,Tabanidae,Lepiselaga
9d57ff26-07ff-4b40-95fa-56120d3e36bd,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603801_Epistrophe_grossulariae_hef.jpg,Epistrophe_grossulariae,Syrphidae,Epistrophe
f68a399e-268a-4199-9dff-ccf7c08fb5af,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00016050_Psilopus_fimbriatus_hef.jpg,Psilopus_fimbriatus,Dolichopodidae,Psilopus
94df0f2c-dea9-4733-a8b2-121a4dbe2e51,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013104_Chrysogaster_nigrivittata_hef.jpg,Chrysogaster_nigrivittata,Syrphidae,Chrysogaster
3f8d8450-9a49-4e65-b784-8fc422eb66b2,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030242_Dichelacera_princessa_hef.jpg,Dichelacera_princessa,Tabanidae,Dichelacera
67bccabc-33cd-476a-bfbc-4fee75d29888,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001235_Macrocera_hirsuta_hef.jpg,Macrocera_hirsuta,Mycetophilidae,Macrocera
86ce44e5-f9ea-4420-9d89-176fb82bc5b3,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012729_Epibates_muricatus_hef.jpg,Epibates_muricatus,Bombyliidae,Epibates
a7a89999-b008-4c3c-8ccd-07ce11475032,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012652_Anthrax_molitor_hef.jpg,Anthrax_molitor,Bombyliidae,Anthrax
8287b30f-246c-4a9c-b01a-8446ea991810,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013057_Drapetis_dividua_hef.jpg,Drapetis_dividua,Empididae,Drapetis
6cb2df34-81c1-4510-b06c-6681ec9c16b6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026029_Volucella_(Syrphidae)_xipe_hef.jpg,Volucella_xipe,Syrphidae,Volucella
2cdcda60-29a2-48b3-ae34-fda3cc3b1fda,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012688_Bombylius_atriceps_hef.jpg,Bombylius_atriceps,Bombyliidae,Bombylius
0d3ca829-5901-483f-b58f-c6dd1501a56c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00033125_Ommatius_haitiensis_hef.jpg,Ommatius_haitiensis,Asilidae,Ommatius
3625820f-e7e4-4deb-89f9-4bc795f2fe8c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012953_Dolichopus_comatus_hef.jpg,Dolichopus_comatus,Dolichopodidae,Dolichopus
e458bc05-0649-4599-a719-c171b2251c50,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012890_Chrysotus_auratus_hef.jpg,Chrysotus_auratus,Dolichopodidae,Chrysotus
50b653cb-dcea-46a7-bbed-5d37aee1d6e2,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012662_Anthrax_poecilogaster_hef.jpg,Anthrax_poecilogaster,Bombyliidae,Anthrax
609bf11f-7f1a-4749-92fb-54266cb82eb2,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012838_Dasyllis_insignis_hef.jpg,Dasyllis_insignis,Asilidae,Dasyllis
dd8e5fcd-34ec-43c4-a701-b48514141c91,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004067_Eristalis_gundlachi_hef.jpg,Eristalis_gundlachi,Syrphidae,Eristalis
874ef031-1c15-424e-bc1c-3d94d876ab77,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012978_Dolichopus_quadrilamellatus_hef.jpg,Dolichopus_quadrilamellatus,Dolichopodidae,Dolichopus
9b69961c-2ac4-46d4-9965-18888a4124fa,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603748_Ferdinandea_sp_hef.jpg,Ferdinandea_sp.,Syrphidae,Ferdinandea
de746db9-4608-4fa0-a9d5-38317352dcf0,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015996_Pelastoneurus_fuscipennis_hef.jpg,Pelastoneurus_fuscipennis,Dolichopodidae,Pelastoneurus
8a01b0f8-5256-4b80-81eb-1c9d6080481d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007550_Anthrax_lepidotoides_hef.jpg,Anthrax_lepidotoides,Bombyliidae,Anthrax
5c21e75f-ffa5-4d5b-a6dc-7618ab1723c4,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012793_Cyrtopogon_nugator_hef.jpg,Cyrtopogon_nugator,Asilidae,Cyrtopogon
662b7102-8ffd-44a7-a820-e7c7cec3ab68,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007549_Anthrax_shawii_hef.jpg,Anthrax_shawii,Bombyliidae,Anthrax
